OrderID,OrderDate,CustomerName,State,City,Category,Sub-Category,PaymentMode,Quantity,Amount,Profit
ORD01123,2024-02-16 18:00:00,Madan Mohan,Tamil Nadu,Bhopal,Accessories,Saree,UPI,1,12271,2650
ORD01124,2024-02-16 19:00:00,Madan Mohan,Rajasthan,Mumbai,Clothing,Sofa,UPI,4,1729,1015
ORD01125,2024-02-16 20:00:00,Harivansh,Telangana,Pune,Home Decor,Shirts,UPI,3,10681,321
ORD01126,2024-02-16 21:00:00,Rohit,Madhya Pradesh,Ahmedabad,Home Decor,Laptop,EMI,1,2287,3024
ORD01127,2024-02-16 22:00:00,Madhav,Gujarat,Jodhpur,Accessories,Cushion,Credit Card,5,19566,-388
ORD01128,2024-02-16 23:00:00,Madan Mohan,Rajasthan,Jaipur,Home Decor,Mobiles,Credit Card,5,15560,-349
ORD01129,2024-02-17 00:00:00,Rohit,Rajasthan,Ahmedabad,Accessories,Mobiles,EMI,2,11269,3813
ORD01130,2024-02-17 01:00:00,Rohit,Telangana,Jodhpur,Furniture,Bookcases,Wallet,3,12189,387
ORD01131,2024-02-17 02:00:00,Shiva,Karnataka,Hyderabad,Home Decor,Bookcases,Wallet,3,16546,1866
ORD01132,2024-02-17 03:00:00,Shiva,Telangana,Bhopal,Accessories,Bookcases,EMI,4,16009,1120
ORD01133,2024-02-17 04:00:00,Kiran,Rajasthan,Ahmedabad,Furniture,Accessories,EMI,2,1847,4179
ORD01134,2024-02-17 05:00:00,Aarav,Madhya Pradesh,Jaipur,Home Decor,Bookcases,Wallet,4,17146,3763
ORD01135,2024-02-17 06:00:00,Kiran,Karnataka,Jaipur,Furniture,Mobiles,Credit Card,2,11807,2195
ORD01136,2024-02-17 07:00:00,Priya,Telangana,Hyderabad,Home Decor,Watch,Debit Card,3,813,3109
ORD01137,2024-02-17 08:00:00,Madhav,Tamil Nadu,Indore,Clothing,Laptop,EMI,4,12588,4535
ORD01138,2024-02-17 09:00:00,Priya,Telangana,Chennai,Clothing,Bookcases,Debit Card,2,13850,2828
ORD01139,2024-02-17 10:00:00,Vikram,Rajasthan,Mumbai,Accessories,Watch,Debit Card,3,5474,4169
ORD01140,2024-02-17 11:00:00,Priya,Rajasthan,Bhopal,Electronics,Accessories,COD,3,3866,2128
ORD01141,2024-02-17 12:00:00,Harivansh,Gujarat,Hyderabad,Clothing,Accessories,Credit Card,1,4238,3866
ORD01142,2024-02-17 13:00:00,Priya,Telangana,Ahmedabad,Electronics,Cushion,Debit Card,4,1771,4085
ORD01143,2024-02-17 14:00:00,Kiran,Rajasthan,Surat,Furniture,Sofa,Credit Card,1,17021,2105
ORD01144,2024-02-17 15:00:00,Madan Mohan,Tamil Nadu,Surat,Furniture,Sofa,Credit Card,3,7351,-463
ORD01145,2024-02-17 16:00:00,Madan Mohan,Maharashtra,Bhopal,Electronics,Earphones,COD,4,7744,4031
ORD01146,2024-02-17 17:00:00,Shiva,Karnataka,Chennai,Accessories,Sofa,Wallet,4,3712,1418
ORD01147,2024-02-17 18:00:00,Madhav,Maharashtra,Ahmedabad,Home Decor,Earphones,Credit Card,5,2692,1207
ORD01148,2024-02-17 19:00:00,Madhav,Karnataka,Nagpur,Electronics,Shirts,Debit Card,2,16029,4998
ORD01149,2024-02-17 20:00:00,Harivansh,Tamil Nadu,Nagpur,Electronics,Sofa,Wallet,5,1276,4831
ORD01150,2024-02-17 21:00:00,Kiran,Telangana,Mumbai,Electronics,Accessories,Wallet,5,10737,2177
ORD01151,2024-02-17 22:00:00,Shiva,Gujarat,Ahmedabad,Electronics,Cushion,UPI,3,4368,4510
ORD01152,2024-02-17 23:00:00,Vikram,Rajasthan,Jaipur,Electronics,Watch,Debit Card,2,10195,1322
ORD01153,2024-02-18 00:00:00,Madhav,Rajasthan,Pune,Accessories,Bookcases,Debit Card,5,17555,4408
ORD01154,2024-02-18 01:00:00,Madan Mohan,Rajasthan,Surat,Clothing,Sofa,Credit Card,5,3709,1037
ORD01155,2024-02-18 02:00:00,Priya,Telangana,Chennai,Home Decor,Earphones,Debit Card,4,19273,3353
ORD01156,2024-02-18 03:00:00,Priya,Karnataka,Ahmedabad,Clothing,Watch,UPI,3,13044,-38
ORD01157,2024-02-18 04:00:00,Shiva,Tamil Nadu,Ahmedabad,Electronics,Saree,Credit Card,5,1849,243
ORD01158,2024-02-18 05:00:00,Kiran,Rajasthan,Pune,Clothing,Mobiles,EMI,2,15385,-468
ORD01159,2024-02-18 06:00:00,Kiran,Maharashtra,Pune,Accessories,Sofa,Debit Card,1,11999,869
ORD01160,2024-02-18 07:00:00,Aarav,Rajasthan,Jodhpur,Furniture,Mobiles,Debit Card,1,15036,2130
ORD01161,2024-02-18 08:00:00,Sneha,Telangana,Hyderabad,Clothing,Sofa,COD,3,2921,4479
ORD01162,2024-02-18 09:00:00,Madhav,Tamil Nadu,Indore,Home Decor,Saree,EMI,1,2829,653
ORD01163,2024-02-18 10:00:00,Kiran,Gujarat,Mumbai,Accessories,Bookcases,EMI,4,10649,-888
ORD01164,2024-02-18 11:00:00,Madan Mohan,Tamil Nadu,Surat,Furniture,Shirts,UPI,4,15041,299
ORD01165,2024-02-18 12:00:00,Shiva,Maharashtra,Pune,Accessories,Laptop,EMI,2,8651,1304
ORD01166,2024-02-18 13:00:00,Vikram,Rajasthan,Nagpur,Electronics,Watch,COD,3,10594,3424
ORD01167,2024-02-18 14:00:00,Aarav,Rajasthan,Bhopal,Furniture,Watch,UPI,3,11300,2306
ORD01168,2024-02-18 15:00:00,Rohit,Madhya Pradesh,Nagpur,Home Decor,Bookcases,EMI,1,10491,3146
ORD01169,2024-02-18 16:00:00,Harivansh,Karnataka,Jodhpur,Furniture,Cushion,UPI,5,6699,701
ORD01170,2024-02-18 17:00:00,Vikram,Maharashtra,Jodhpur,Home Decor,Accessories,EMI,5,2881,2814
ORD01171,2024-02-18 18:00:00,Rohit,Madhya Pradesh,Pune,Electronics,Sofa,EMI,5,14226,-780
ORD01172,2024-02-18 19:00:00,Priya,Tamil Nadu,Jodhpur,Home Decor,Laptop,Wallet,2,19618,1830
ORD01173,2024-02-18 20:00:00,Harivansh,Gujarat,Hyderabad,Accessories,Cushion,EMI,3,18995,1643
ORD01174,2024-02-18 21:00:00,Madhav,Karnataka,Jaipur,Clothing,Laptop,Debit Card,1,19479,4349
ORD01175,2024-02-18 22:00:00,Madan Mohan,Maharashtra,Bengaluru,Accessories,Accessories,EMI,2,15468,2880
ORD01176,2024-02-18 23:00:00,Harivansh,Rajasthan,Ahmedabad,Accessories,Mobiles,Debit Card,4,4628,3317
ORD01177,2024-02-19 00:00:00,Sneha,Tamil Nadu,Ahmedabad,Furniture,Sofa,Credit Card,4,7123,4038
ORD01178,2024-02-19 01:00:00,Rohit,Maharashtra,Pune,Electronics,Accessories,Wallet,4,19800,4173
ORD01179,2024-02-19 02:00:00,Madhav,Rajasthan,Jodhpur,Clothing,Watch,COD,3,4047,4750
ORD01180,2024-02-19 03:00:00,Sneha,Karnataka,Bhopal,Home Decor,Watch,UPI,4,1759,2781
ORD01181,2024-02-19 04:00:00,Priya,Rajasthan,Jaipur,Furniture,Sofa,UPI,5,4730,958
ORD01182,2024-02-19 05:00:00,Sneha,Gujarat,Mumbai,Electronics,Shirts,Credit Card,4,19135,296
ORD01183,2024-02-19 06:00:00,Aarav,Tamil Nadu,Jodhpur,Clothing,Bookcases,EMI,2,7631,4723
ORD01184,2024-02-19 07:00:00,Aarav,Telangana,Jaipur,Accessories,Bookcases,COD,4,11480,32
ORD01185,2024-02-19 08:00:00,Shiva,Rajasthan,Indore,Electronics,Watch,Credit Card,5,9263,4082
ORD01186,2024-02-19 09:00:00,Vikram,Gujarat,Mumbai,Electronics,Watch,Credit Card,4,17795,3322
ORD01187,2024-02-19 10:00:00,Vikram,Telangana,Ahmedabad,Electronics,Accessories,UPI,1,11803,1605
ORD01188,2024-02-19 11:00:00,Madhav,Tamil Nadu,Indore,Accessories,Saree,Debit Card,5,12898,2183
ORD01189,2024-02-19 12:00:00,Priya,Karnataka,Pune,Home Decor,Earphones,Debit Card,3,10086,3950
ORD01190,2024-02-19 13:00:00,Kiran,Karnataka,Surat,Furniture,Shirts,EMI,4,11221,2228
ORD01191,2024-02-19 14:00:00,Aarav,Tamil Nadu,Pune,Home Decor,Cushion,EMI,2,9773,475
ORD01192,2024-02-19 15:00:00,Madhav,Tamil Nadu,Bhopal,Clothing,Earphones,Credit Card,4,14764,1365
ORD01193,2024-02-19 16:00:00,Kiran,Maharashtra,Hyderabad,Furniture,Accessories,EMI,2,11320,1407
ORD01194,2024-02-19 17:00:00,Vikram,Gujarat,Jaipur,Clothing,Earphones,Debit Card,1,2673,-65
ORD01195,2024-02-19 18:00:00,Shiva,Gujarat,Hyderabad,Accessories,Earphones,COD,3,14652,4053
ORD01196,2024-02-19 19:00:00,Sneha,Tamil Nadu,Surat,Home Decor,Accessories,UPI,5,15644,1967
ORD01197,2024-02-19 20:00:00,Aarav,Madhya Pradesh,Hyderabad,Electronics,Watch,Debit Card,5,8833,1949
ORD01198,2024-02-19 21:00:00,Madhav,Madhya Pradesh,Mumbai,Furniture,Watch,Wallet,3,13425,4415
ORD01199,2024-02-19 22:00:00,Harivansh,Telangana,Mumbai,Electronics,Sofa,EMI,1,5023,1245
ORD01200,2024-02-19 23:00:00,Kiran,Telangana,Chennai,Clothing,Earphones,UPI,1,19502,4689
ORD01201,2024-02-20 00:00:00,Sneha,Madhya Pradesh,Indore,Electronics,Cushion,Wallet,4,19609,1637
ORD01202,2024-02-20 01:00:00,Aarav,Tamil Nadu,Bhopal,Electronics,Accessories,UPI,1,9764,3337
ORD01203,2024-02-20 02:00:00,Vikram,Tamil Nadu,Ahmedabad,Accessories,Cushion,Credit Card,4,1009,2950
ORD01204,2024-02-20 03:00:00,Priya,Telangana,Hyderabad,Accessories,Laptop,EMI,2,7292,1658
ORD01205,2024-02-20 04:00:00,Kiran,Rajasthan,Jodhpur,Home Decor,Bookcases,Credit Card,3,1038,814
ORD01206,2024-02-20 05:00:00,Vikram,Tamil Nadu,Jodhpur,Clothing,Sofa,UPI,2,13533,2283
ORD01207,2024-02-20 06:00:00,Aarav,Madhya Pradesh,Surat,Accessories,Bookcases,Credit Card,2,14992,296
ORD01208,2024-02-20 07:00:00,Kiran,Gujarat,Bhopal,Accessories,Sofa,EMI,2,4890,2155
ORD01209,2024-02-20 08:00:00,Sneha,Tamil Nadu,Bhopal,Home Decor,Shirts,Debit Card,2,14018,647
ORD01210,2024-02-20 09:00:00,Aarav,Tamil Nadu,Mumbai,Furniture,Accessories,COD,5,4018,-641
ORD01211,2024-02-20 10:00:00,Rohit,Rajasthan,Ahmedabad,Home Decor,Bookcases,Wallet,1,13405,2452
ORD01212,2024-02-20 11:00:00,Madhav,Telangana,Jaipur,Electronics,Cushion,Debit Card,3,8501,2611
ORD01213,2024-02-20 12:00:00,Sneha,Tamil Nadu,Ahmedabad,Electronics,Accessories,UPI,3,5381,164
ORD01214,2024-02-20 13:00:00,Kiran,Karnataka,Nagpur,Accessories,Cushion,Debit Card,2,16354,4629
ORD01215,2024-02-20 14:00:00,Priya,Maharashtra,Bhopal,Accessories,Earphones,Credit Card,3,10229,2244
ORD01216,2024-02-20 15:00:00,Vikram,Madhya Pradesh,Pune,Home Decor,Bookcases,EMI,4,19262,3025
ORD01217,2024-02-20 16:00:00,Harivansh,Karnataka,Bengaluru,Home Decor,Earphones,Debit Card,3,18242,2700
ORD01218,2024-02-20 17:00:00,Vikram,Telangana,Bhopal,Clothing,Watch,Debit Card,2,4845,-498
ORD01219,2024-02-20 18:00:00,Kiran,Gujarat,Surat,Electronics,Laptop,EMI,3,5639,4685
ORD01220,2024-02-20 19:00:00,Vikram,Maharashtra,Hyderabad,Home Decor,Shirts,Credit Card,1,15653,3204
ORD01221,2024-02-20 20:00:00,Madhav,Karnataka,Pune,Furniture,Shirts,COD,2,19400,3838
ORD01222,2024-02-20 21:00:00,Aarav,Maharashtra,Surat,Clothing,Bookcases,Debit Card,5,4602,343
ORD01223,2024-02-20 22:00:00,Harivansh,Madhya Pradesh,Indore,Home Decor,Mobiles,Wallet,1,2109,2379
ORD01224,2024-02-20 23:00:00,Madan Mohan,Telangana,Bengaluru,Accessories,Laptop,UPI,3,6130,2812
ORD01225,2024-02-21 00:00:00,Kiran,Tamil Nadu,Bengaluru,Home Decor,Saree,Credit Card,5,18681,-190
ORD01226,2024-02-21 01:00:00,Shiva,Gujarat,Mumbai,Accessories,Sofa,Credit Card,1,16456,-215
ORD01227,2024-02-21 02:00:00,Madan Mohan,Telangana,Bhopal,Accessories,Shirts,Debit Card,4,16169,-773
ORD01228,2024-02-21 03:00:00,Vikram,Maharashtra,Mumbai,Electronics,Accessories,Wallet,1,19615,3947
ORD01229,2024-02-21 04:00:00,Kiran,Karnataka,Jodhpur,Electronics,Watch,EMI,5,2430,-173
ORD01230,2024-02-21 05:00:00,Rohit,Madhya Pradesh,Surat,Home Decor,Earphones,Debit Card,4,4712,-622
ORD01231,2024-02-21 06:00:00,Shiva,Madhya Pradesh,Nagpur,Home Decor,Saree,Debit Card,3,11184,4702
ORD01232,2024-02-21 07:00:00,Harivansh,Telangana,Nagpur,Furniture,Accessories,EMI,2,3096,2811
ORD01233,2024-02-21 08:00:00,Priya,Tamil Nadu,Jodhpur,Clothing,Bookcases,UPI,3,14307,1025
ORD01234,2024-02-21 09:00:00,Rohit,Karnataka,Indore,Clothing,Laptop,EMI,2,15265,2364
ORD01235,2024-02-21 10:00:00,Madan Mohan,Tamil Nadu,Nagpur,Home Decor,Shirts,Debit Card,2,7045,2376
ORD01236,2024-02-21 11:00:00,Aarav,Tamil Nadu,Surat,Electronics,Sofa,COD,5,13187,1338
ORD01237,2024-02-21 12:00:00,Madhav,Karnataka,Nagpur,Furniture,Saree,EMI,4,5502,128
ORD01238,2024-02-21 13:00:00,Priya,Maharashtra,Jodhpur,Clothing,Shirts,UPI,4,1855,-710
ORD01239,2024-02-21 14:00:00,Rohit,Telangana,Pune,Home Decor,Mobiles,EMI,1,12182,2548
ORD01240,2024-02-21 15:00:00,Aarav,Telangana,Hyderabad,Electronics,Mobiles,EMI,3,12064,1724
ORD01241,2024-02-21 16:00:00,Aarav,Rajasthan,Hyderabad,Electronics,Mobiles,Credit Card,5,4743,-941
ORD01242,2024-02-21 17:00:00,Kiran,Telangana,Mumbai,Electronics,Watch,Credit Card,3,13883,4431
ORD01243,2024-02-21 18:00:00,Rohit,Madhya Pradesh,Chennai,Accessories,Earphones,Debit Card,1,8822,3201
ORD01244,2024-02-21 19:00:00,Harivansh,Maharashtra,Jaipur,Electronics,Bookcases,Debit Card,1,10436,1670
ORD01245,2024-02-21 20:00:00,Vikram,Karnataka,Surat,Home Decor,Accessories,EMI,5,10176,2339
ORD01246,2024-02-21 21:00:00,Shiva,Telangana,Mumbai,Furniture,Shirts,COD,1,1046,1789
ORD01247,2024-02-21 22:00:00,Shiva,Maharashtra,Bengaluru,Home Decor,Accessories,Wallet,5,2484,2654
ORD01248,2024-02-21 23:00:00,Madan Mohan,Telangana,Chennai,Electronics,Accessories,Debit Card,1,14352,2190
ORD01249,2024-02-22 00:00:00,Madan Mohan,Karnataka,Ahmedabad,Furniture,Shirts,EMI,4,9876,3995
ORD01250,2024-02-22 01:00:00,Shiva,Gujarat,Nagpur,Clothing,Earphones,EMI,5,9510,1492
ORD01251,2024-02-22 02:00:00,Harivansh,Karnataka,Nagpur,Clothing,Watch,Wallet,4,15379,4548
ORD01252,2024-02-22 03:00:00,Madhav,Karnataka,Indore,Home Decor,Watch,EMI,4,7448,4102
ORD01253,2024-02-22 04:00:00,Sneha,Karnataka,Hyderabad,Furniture,Laptop,Wallet,5,13155,3401
ORD01254,2024-02-22 05:00:00,Vikram,Telangana,Mumbai,Home Decor,Bookcases,Wallet,3,15773,1662
ORD01255,2024-02-22 06:00:00,Madhav,Rajasthan,Ahmedabad,Furniture,Laptop,EMI,2,18708,-799
ORD01256,2024-02-22 07:00:00,Kiran,Karnataka,Hyderabad,Furniture,Earphones,EMI,1,10034,4142
ORD01257,2024-02-22 08:00:00,Sneha,Madhya Pradesh,Nagpur,Home Decor,Accessories,Credit Card,1,14519,2161
ORD01258,2024-02-22 09:00:00,Sneha,Madhya Pradesh,Bengaluru,Furniture,Bookcases,Wallet,3,19395,-530
ORD01259,2024-02-22 10:00:00,Rohit,Maharashtra,Indore,Electronics,Laptop,UPI,2,11538,2026
ORD01260,2024-02-22 11:00:00,Harivansh,Rajasthan,Mumbai,Furniture,Laptop,Wallet,3,14657,2356
ORD01261,2024-02-22 12:00:00,Harivansh,Maharashtra,Indore,Furniture,Mobiles,UPI,2,7497,2754
ORD01262,2024-02-22 13:00:00,Sneha,Madhya Pradesh,Mumbai,Home Decor,Watch,EMI,5,2002,1356
ORD01263,2024-02-22 14:00:00,Rohit,Tamil Nadu,Bhopal,Clothing,Cushion,Debit Card,5,5829,2973
ORD01264,2024-02-22 15:00:00,Vikram,Madhya Pradesh,Bhopal,Accessories,Laptop,COD,4,7516,3828
ORD01265,2024-02-22 16:00:00,Sneha,Gujarat,Hyderabad,Furniture,Saree,EMI,4,12912,1583
ORD01266,2024-02-22 17:00:00,Priya,Karnataka,Jodhpur,Accessories,Mobiles,COD,5,7955,3471
ORD01267,2024-02-22 18:00:00,Madan Mohan,Tamil Nadu,Surat,Furniture,Accessories,Credit Card,4,5717,2785
ORD01268,2024-02-22 19:00:00,Madan Mohan,Madhya Pradesh,Indore,Home Decor,Sofa,UPI,5,16433,1546
ORD01269,2024-02-22 20:00:00,Madhav,Telangana,Jodhpur,Home Decor,Watch,Credit Card,3,6624,1683
ORD01270,2024-02-22 21:00:00,Kiran,Telangana,Indore,Furniture,Earphones,Debit Card,1,8613,3237
ORD01271,2024-02-22 22:00:00,Madan Mohan,Maharashtra,Nagpur,Home Decor,Shirts,Debit Card,5,14759,2123
ORD01272,2024-02-22 23:00:00,Aarav,Tamil Nadu,Jaipur,Home Decor,Earphones,Wallet,5,16949,2141
ORD01273,2024-02-23 00:00:00,Madhav,Maharashtra,Indore,Furniture,Mobiles,EMI,5,18808,1307
ORD01274,2024-02-23 01:00:00,Madan Mohan,Karnataka,Nagpur,Clothing,Saree,Wallet,4,17115,4817
ORD01275,2024-02-23 02:00:00,Kiran,Karnataka,Ahmedabad,Furniture,Earphones,Debit Card,4,5274,2790
ORD01276,2024-02-23 03:00:00,Harivansh,Gujarat,Bhopal,Clothing,Saree,Debit Card,4,13023,4935
ORD01277,2024-02-23 04:00:00,Harivansh,Rajasthan,Jodhpur,Home Decor,Shirts,Wallet,4,15773,2110
ORD01278,2024-02-23 05:00:00,Vikram,Maharashtra,Chennai,Clothing,Sofa,Credit Card,3,1385,-653
ORD01279,2024-02-23 06:00:00,Sneha,Karnataka,Jaipur,Home Decor,Watch,COD,5,19169,601
ORD01280,2024-02-23 07:00:00,Priya,Maharashtra,Bengaluru,Clothing,Watch,UPI,3,16071,2596
ORD01281,2024-02-23 08:00:00,Harivansh,Karnataka,Bhopal,Clothing,Cushion,Debit Card,4,8592,2777
ORD01282,2024-02-23 09:00:00,Rohit,Madhya Pradesh,Jodhpur,Furniture,Saree,Wallet,3,10646,3923
ORD01283,2024-02-23 10:00:00,Madan Mohan,Maharashtra,Hyderabad,Clothing,Shirts,Debit Card,5,7502,1553
ORD01284,2024-02-23 11:00:00,Rohit,Madhya Pradesh,Jaipur,Home Decor,Laptop,Credit Card,5,19732,3520
ORD01285,2024-02-23 12:00:00,Kiran,Maharashtra,Bengaluru,Furniture,Laptop,UPI,4,13474,4919
ORD01286,2024-02-23 13:00:00,Harivansh,Rajasthan,Pune,Clothing,Accessories,Credit Card,5,17483,4555
ORD01287,2024-02-23 14:00:00,Priya,Gujarat,Nagpur,Furniture,Saree,COD,3,5911,2778
ORD01288,2024-02-23 15:00:00,Kiran,Telangana,Pune,Accessories,Bookcases,Credit Card,2,14491,-679
ORD01289,2024-02-23 16:00:00,Aarav,Telangana,Chennai,Furniture,Earphones,UPI,5,5563,2661
ORD01290,2024-02-23 17:00:00,Aarav,Telangana,Nagpur,Accessories,Accessories,UPI,3,8926,1297
ORD01291,2024-02-23 18:00:00,Rohit,Madhya Pradesh,Mumbai,Accessories,Accessories,Debit Card,3,12296,4863
ORD01292,2024-02-23 19:00:00,Sneha,Tamil Nadu,Surat,Furniture,Accessories,COD,3,11105,-821
ORD01293,2024-02-23 20:00:00,Madhav,Karnataka,Jaipur,Home Decor,Shirts,EMI,5,9407,2965
ORD01294,2024-02-23 21:00:00,Sneha,Telangana,Pune,Home Decor,Watch,Debit Card,2,10767,4099
ORD01295,2024-02-23 22:00:00,Vikram,Rajasthan,Surat,Home Decor,Accessories,Wallet,4,9139,712
ORD01296,2024-02-23 23:00:00,Sneha,Telangana,Jaipur,Electronics,Watch,Credit Card,4,18979,-972
ORD01297,2024-02-24 00:00:00,Vikram,Maharashtra,Jodhpur,Accessories,Watch,Credit Card,5,12570,2567
ORD01298,2024-02-24 01:00:00,Vikram,Madhya Pradesh,Hyderabad,Furniture,Saree,UPI,5,18115,1033
ORD01299,2024-02-24 02:00:00,Priya,Tamil Nadu,Mumbai,Home Decor,Shirts,Wallet,1,14187,-263
ORD01300,2024-02-24 03:00:00,Harivansh,Maharashtra,Jodhpur,Home Decor,Watch,UPI,2,2661,2719
ORD01301,2024-02-24 04:00:00,Priya,Tamil Nadu,Nagpur,Furniture,Accessories,Wallet,3,12624,-946
ORD01302,2024-02-24 05:00:00,Vikram,Maharashtra,Hyderabad,Accessories,Shirts,UPI,3,1023,1925
ORD01303,2024-02-24 06:00:00,Kiran,Maharashtra,Chennai,Furniture,Accessories,EMI,4,1847,433
ORD01304,2024-02-24 07:00:00,Aarav,Gujarat,Surat,Electronics,Mobiles,EMI,5,8575,1064
ORD01305,2024-02-24 08:00:00,Vikram,Gujarat,Jaipur,Electronics,Earphones,Debit Card,2,13705,2642
ORD01306,2024-02-24 09:00:00,Priya,Karnataka,Indore,Furniture,Mobiles,EMI,4,1665,3183
ORD01307,2024-02-24 10:00:00,Kiran,Madhya Pradesh,Hyderabad,Accessories,Mobiles,Wallet,2,13959,2294
ORD01308,2024-02-24 11:00:00,Priya,Rajasthan,Surat,Home Decor,Saree,UPI,5,4153,2855
ORD01309,2024-02-24 12:00:00,Sneha,Rajasthan,Ahmedabad,Electronics,Bookcases,Wallet,3,4982,4177
ORD01310,2024-02-24 13:00:00,Madan Mohan,Rajasthan,Bengaluru,Electronics,Earphones,Debit Card,1,11691,1751
ORD01311,2024-02-24 14:00:00,Rohit,Maharashtra,Pune,Accessories,Saree,Debit Card,2,6260,2633
ORD01312,2024-02-24 15:00:00,Madhav,Gujarat,Jaipur,Electronics,Accessories,COD,3,15764,-276
ORD01313,2024-02-24 16:00:00,Priya,Madhya Pradesh,Bhopal,Electronics,Saree,EMI,2,19669,253
ORD01314,2024-02-24 17:00:00,Madhav,Maharashtra,Bhopal,Accessories,Accessories,Credit Card,2,12586,177
ORD01315,2024-02-24 18:00:00,Shiva,Tamil Nadu,Bengaluru,Furniture,Bookcases,Credit Card,2,1867,296
ORD01316,2024-02-24 19:00:00,Priya,Gujarat,Hyderabad,Home Decor,Watch,COD,5,4491,4165
ORD01317,2024-02-24 20:00:00,Madan Mohan,Gujarat,Nagpur,Home Decor,Saree,UPI,4,10018,-106
ORD01318,2024-02-24 21:00:00,Madhav,Telangana,Chennai,Electronics,Cushion,COD,2,5435,1499
ORD01319,2024-02-24 22:00:00,Vikram,Telangana,Surat,Home Decor,Watch,UPI,5,7051,329
ORD01320,2024-02-24 23:00:00,Priya,Madhya Pradesh,Surat,Furniture,Sofa,EMI,1,8509,1474
ORD01321,2024-02-25 00:00:00,Harivansh,Tamil Nadu,Chennai,Electronics,Saree,EMI,4,11972,4117
ORD01322,2024-02-25 01:00:00,Rohit,Madhya Pradesh,Bhopal,Home Decor,Accessories,Debit Card,5,7474,1627
ORD01323,2024-02-25 02:00:00,Madan Mohan,Madhya Pradesh,Surat,Clothing,Earphones,Debit Card,1,18403,3346
ORD01324,2024-02-25 03:00:00,Madhav,Maharashtra,Bengaluru,Clothing,Saree,Debit Card,4,8361,1450
ORD01325,2024-02-25 04:00:00,Madan Mohan,Karnataka,Surat,Clothing,Accessories,Debit Card,5,13565,4861
ORD01326,2024-02-25 05:00:00,Kiran,Madhya Pradesh,Nagpur,Clothing,Bookcases,Credit Card,1,1178,1968
ORD01327,2024-02-25 06:00:00,Rohit,Telangana,Pune,Clothing,Mobiles,Debit Card,5,9085,169
ORD01328,2024-02-25 07:00:00,Vikram,Karnataka,Ahmedabad,Electronics,Saree,Debit Card,1,13230,4170
ORD01329,2024-02-25 08:00:00,Priya,Maharashtra,Pune,Accessories,Laptop,Debit Card,2,6572,2439
ORD01330,2024-02-25 09:00:00,Priya,Karnataka,Ahmedabad,Accessories,Sofa,UPI,2,13042,1367
ORD01331,2024-02-25 10:00:00,Priya,Rajasthan,Indore,Electronics,Laptop,Wallet,4,18293,3294
ORD01332,2024-02-25 11:00:00,Rohit,Tamil Nadu,Chennai,Electronics,Watch,Debit Card,1,7014,464
ORD01333,2024-02-25 12:00:00,Harivansh,Karnataka,Pune,Furniture,Watch,COD,2,5409,1192
ORD01334,2024-02-25 13:00:00,Shiva,Madhya Pradesh,Bengaluru,Accessories,Mobiles,Debit Card,4,19132,4178
ORD01335,2024-02-25 14:00:00,Aarav,Maharashtra,Mumbai,Clothing,Mobiles,Debit Card,3,13049,730
ORD01336,2024-02-25 15:00:00,Sneha,Tamil Nadu,Indore,Electronics,Watch,Credit Card,2,16188,2294
ORD01337,2024-02-25 16:00:00,Madhav,Madhya Pradesh,Ahmedabad,Clothing,Saree,Wallet,2,2436,123
ORD01338,2024-02-25 17:00:00,Harivansh,Tamil Nadu,Chennai,Accessories,Shirts,Debit Card,5,16320,3621
ORD01339,2024-02-25 18:00:00,Vikram,Telangana,Ahmedabad,Home Decor,Saree,Wallet,3,7266,488
ORD01340,2024-02-25 19:00:00,Madhav,Rajasthan,Indore,Home Decor,Sofa,UPI,1,2353,-736
ORD01341,2024-02-25 20:00:00,Priya,Telangana,Ahmedabad,Electronics,Watch,EMI,4,8063,1029
ORD01342,2024-02-25 21:00:00,Madan Mohan,Madhya Pradesh,Chennai,Furniture,Laptop,Wallet,3,13532,243
ORD01343,2024-02-25 22:00:00,Vikram,Madhya Pradesh,Jaipur,Clothing,Mobiles,Wallet,1,383,2766
ORD01344,2024-02-25 23:00:00,Madhav,Madhya Pradesh,Mumbai,Electronics,Laptop,Debit Card,2,16325,-605
ORD01345,2024-02-26 00:00:00,Priya,Gujarat,Bengaluru,Furniture,Watch,Debit Card,4,15731,480
ORD01346,2024-02-26 01:00:00,Madhav,Rajasthan,Jaipur,Clothing,Bookcases,Debit Card,4,19352,-893
ORD01347,2024-02-26 02:00:00,Madan Mohan,Tamil Nadu,Ahmedabad,Accessories,Watch,Credit Card,3,5531,2563
ORD01348,2024-02-26 03:00:00,Priya,Madhya Pradesh,Pune,Home Decor,Cushion,EMI,5,10711,1906
ORD01349,2024-02-26 04:00:00,Shiva,Madhya Pradesh,Jaipur,Furniture,Sofa,Credit Card,1,9190,3731
ORD01350,2024-02-26 05:00:00,Harivansh,Tamil Nadu,Pune,Clothing,Cushion,Credit Card,3,18504,4579
ORD01351,2024-02-26 06:00:00,Kiran,Telangana,Indore,Electronics,Earphones,Credit Card,5,13117,4028
ORD01352,2024-02-26 07:00:00,Sneha,Telangana,Surat,Clothing,Laptop,UPI,5,9590,2438
ORD01353,2024-02-26 08:00:00,Rohit,Madhya Pradesh,Jodhpur,Electronics,Bookcases,EMI,5,6872,2196
